2024-09-22 21:57:32,322 - AX: 64204, AY: 1644, AZ: 16296
2024-09-22 21:57:32,337 - AX: 64276, AY: 1488, AZ: 16336
2024-09-22 21:57:32,341 - AX: 64020, AY: 1476, AZ: 16288
2024-09-22 21:57:32,386 - AX: 64188, AY: 1444, AZ: 16132
2024-09-22 21:57:32,390 - AX: 64172, AY: 1416, AZ: 16284
2024-09-22 21:57:32,406 - AX: 64008, AY: 1416, AZ: 16380
2024-09-22 21:57:32,410 - AX: 64196, AY: 1592, AZ: 16184
2024-09-22 21:57:32,426 - AX: 64244, AY: 1560, AZ: 16216
2024-09-22 21:57:32,430 - AX: 64188, AY: 1700, AZ: 16172
2024-09-22 21:57:32,433 - AX: 64468, AY: 1296, AZ: 16292
2024-09-22 21:57:32,437 - AX: 64224, AY: 1680, AZ: 16344
2024-09-22 21:57:32,482 - AX: 64228, AY: 1476, AZ: 16140
2024-09-22 21:57:32,486 - AX: 64224, AY: 1312, AZ: 16208
2024-09-22 21:57:32,491 - AX: 64008, AY: 1284, AZ: 16348
2024-09-22 21:57:32,506 - AX: 64192, AY: 1560, AZ: 16348
2024-09-22 21:57:32,510 - AX: 64188, AY: 1604, AZ: 16308
2024-09-22 21:57:32,526 - AX: 64164, AY: 1764, AZ: 16484
2024-09-22 21:57:32,530 - AX: 64188, AY: 1500, AZ: 16308
2024-09-22 21:57:32,546 - AX: 64108, AY: 1508, AZ: 16276
2024-09-22 21:57:32,550 - AX: 64184, AY: 1580, AZ: 16212
2024-09-22 21:57:32,567 - AX: 64116, AY: 1432, AZ: 16172
2024-09-22 21:57:32,570 - AX: 64128, AY: 1428, AZ: 16188
2024-09-22 21:57:32,586 - AX: 64268, AY: 1516, AZ: 16360
2024-09-22 21:57:32,592 - AX: 64008, AY: 1460, AZ: 16192
2024-09-22 21:57:32,606 - AX: 64228, AY: 1440, AZ: 16324
2024-09-22 21:57:32,610 - AX: 64192, AY: 1564, AZ: 16372
2024-09-22 21:57:32,633 - AX: 64196, AY: 1512, AZ: 16360
2024-09-22 21:57:32,637 - AX: 64164, AY: 1524, AZ: 16300
2024-09-22 21:57:32,646 - AX: 64136, AY: 1780, AZ: 16260
2024-09-22 21:57:32,650 - AX: 64108, AY: 1564, AZ: 16244
2024-09-22 21:57:32,666 - AX: 64492, AY: 1524, AZ: 16288
2024-09-22 21:57:32,670 - AX: 64132, AY: 1560, AZ: 16284
2024-09-22 21:57:32,686 - AX: 64248, AY: 1600, AZ: 16424
2024-09-22 21:57:32,690 - AX: 64176, AY: 1564, AZ: 16468
2024-09-22 21:57:32,706 - AX: 64160, AY: 1480, AZ: 16300
2024-09-22 21:57:32,753 - AX: 64196, AY: 1532, AZ: 16296
2024-09-22 21:57:32,770 - AX: 64148, AY: 1520, AZ: 16372
2024-09-22 21:57:32,774 - AX: 64128, AY: 1788, AZ: 16620
2024-09-22 21:57:32,790 - AX: 64192, AY: 1512, AZ: 16312
2024-09-22 21:57:32,793 - AX: 64200, AY: 1460, AZ: 16460
2024-09-22 21:57:32,810 - AX: 64200, AY: 1452, AZ: 16144
2024-09-22 21:57:32,813 - AX: 64272, AY: 1516, AZ: 16196
2024-09-22 21:57:32,830 - AX: 64316, AY: 1288, AZ: 16184
2024-09-22 21:57:32,833 - AX: 64096, AY: 1444, AZ: 16336
2024-09-22 21:57:32,850 - AX: 64192, AY: 1576, AZ: 16320
